   NUMBER,NAME,LAT,LON,TIME,WIND,PR,STAT,YEAR,TIMESTAMP 
22,NOT NAMED,32,-81.3,09/09/00Z,80,0,HURRICANE-1,1854,
22,NOT NAMED,32.5,-81.5,09/09/06Z,70,0,HURRICANE-1,1854,
22,NOT NAMED,33.2,-81.5,09/09/12Z,60,0,TROPICAL STORM,1854,
22,NOT NAMED,34.3,-80.5,09/09/18Z,50,0,TROPICAL STORM,1854,
22,NOT NAMED,35.5,-78.1,09/10/00Z,40,0,TROPICAL STORM,1854,
22,NOT NAMED,36.8,-75.9,09/10/06Z,40,0,TROPICAL STORM,1854,
22,NOT NAMED,37.8,-74,09/10/12Z,50,0,TROPICAL STORM,1854,
22,NOT NAMED,38.4,-71.9,09/10/18Z,60,0,TROPICAL STORM,1854,
22,NOT NAMED,38.8,-69.5,09/11/00Z,70,0,HURRICANE-1,1854,
22,NOT NAMED,39,-67.3,09/11/06Z,80,0,HURRICANE-1,1854,
22,NOT NAMED,39.4,-65,09/11/12Z,90,0,HURRICANE-2,1854,
22,NOT NAMED,39.5,-61.8,09/11/18Z,90,0,HURRICANE-2,1854,
22,NOT NAMED,39.8,-58.3,09/12/00Z,90,0,HURRICANE-2,1854,
22,NOT NAMED,40,-55.1,09/12/06Z,90,0,HURRICANE-2,1854,
22,NOT NAMED,40,-52,09/12/12Z,80,0,HURRICANE-1,1854,
22,NOT NAMED,40.2,-48,09/12/18Z,80,0,HURRICANE-1,1854,
23,NOT NAMED,28.2,-93.6,09/18/00Z,90,0,HURRICANE-2,1854,
23,NOT NAMED,28.4,-94.1,09/18/06Z,90,0,HURRICANE-2,1854,
23,NOT NAMED,28.6,-94.6,09/18/12Z,90,0,HURRICANE-2,1854,
23,NOT NAMED,28.8,-95.1,09/18/18Z,90,0,HURRICANE-2,1854,
23,NOT NAMED,29,-95.6,09/19/00Z,80,0,HURRICANE-1,1854,
23,NOT NAMED,29.2,-96.1,09/19/06Z,70,0,HURRICANE-1,1854,
23,NOT NAMED,29.4,-96.5,09/19/12Z,60,0,TROPICAL STORM,1854,
23,NOT NAMED,29.7,-96.6,09/19/18Z,60,0,TROPICAL STORM,1854,
23,NOT NAMED,30,-96.4,09/20/00Z,50,0,TROPICAL STORM,1854,
23,NOT NAMED,30.3,-96,09/20/06Z,40,0,TROPICAL STORM,1854,
23,NOT NAMED,0,0,09/20/12Z,0,0,,1854,
23,NOT NAMED,0,0,09/20/18Z,0,0,,1854,
25,NOT NAMED,0,0,08/06/00Z,0,0,,1855,
25,NOT NAMED,0,0,08/06/06Z,0,0,,1855,
25,NOT NAMED,22.2,-98,08/06/12Z,90,0,HURRICANE-2,1855,
25,NOT NAMED,0,0,08/06/18Z,0,0,,1855,
26,NOT NAMED,44,-42,08/10/00Z,90,0,HURRICANE-2,1855,
26,NOT NAMED,46,-39,08/10/06Z,90,0,HURRICANE-2,1855,
26,NOT NAMED,48,-36,08/10/12Z,90,0,HURRICANE-2,1855,
26,NOT NAMED,50,-32.5,08/10/18Z,90,0,HURRICANE-2,1855,
26,NOT NAMED,52,-29,08/11/00Z,90,0,HURRICANE-2,1855,
26,NOT NAMED,54,-24,08/11/06Z,90,0,HURRICANE-2,1855,
26,NOT NAMED,0,0,08/11/12Z,0,0,,1855,
26,NOT NAMED,0,0,08/11/18Z,0,0,,1855,
27,NOT NAMED,0,0,08/11/00Z,0,0,,1855,
27,NOT NAMED,0,0,08/11/06Z,0,0,,1855,
27,NOT NAMED,12.5,-83,08/11/12Z,70,0,HURRICANE-1,1855,
27,NOT NAMED,0,0,08/11/18Z,0,0,,1855,
29,NOT NAMED,26.7,-89.1,09/15/00Z,70,0,HURRICANE-1,1855,
29,NOT NAMED,27.1,-89.1,09/15/06Z,80,0,HURRICANE-1,1855,
29,NOT NAMED,27.5,-89.3,09/15/12Z,90,0,HURRICANE-2,1855,
29,NOT NAMED,28.1,-89.4,09/15/18Z,100,0,HURRICANE-3,1855,
29,NOT NAMED,28.8,-89.5,09/16/00Z,110,0,HURRICANE-3,1855,
29,NOT NAMED,29.6,-89.5,09/16/06Z,110,0,HURRICANE-3,1855,
29,NOT NAMED,30.2,-89.4,09/16/12Z,100,0,HURRICANE-3,1855,
29,NOT NAMED,31,-89.1,09/16/18Z,70,0,HURRICANE-1,1855,
29,NOT NAMED,32,-88.8,09/17/00Z,50,0,TROPICAL STORM,1855,
29,NOT NAMED,33,-88.3,09/17/06Z,40,0,TROPICAL STORM,1855,
29,NOT NAMED,0,0,09/17/12Z,0,0,,1855,
29,NOT NAMED,0,0,09/17/18Z,0,0,,1855,
30,NOT NAMED,25,-83.9,08/09/00Z,70,0,HURRICANE-1,1856,
30,NOT NAMED,25.7,-85.1,08/09/06Z,80,0,HURRICANE-1,1856,
30,NOT NAMED,26.3,-86.5,08/09/12Z,90,0,HURRICANE-2,1856,
30,NOT NAMED,27,-87.8,08/09/18Z,100,0,HURRICANE-3,1856,
30,NOT NAMED,27.7,-89.1,08/10/00Z,110,0,HURRICANE-3,1856,
30,NOT NAMED,28.2,-89.8,08/10/06Z,120,0,HURRICANE-4,1856,
30,NOT NAMED,28.7,-90.5,08/10/12Z,130,0,HURRICANE-4,1856,
30,NOT NAMED,29.2,-91.1,08/10/18Z,130,934,HURRICANE-4,1856,
30,NOT NAMED,29.7,-91.6,08/11/00Z,110,0,HURRICANE-3,1856,
30,NOT NAMED,30,-91.8,08/11/06Z,80,0,HURRICANE-1,1856,
30,NOT NAMED,30.3,-91.9,08/11/12Z,60,0,TROPICAL STORM,1856,
30,NOT NAMED,30.6,-91.8,08/11/18Z,50,0,TROPICAL STORM,1856,
30,NOT NAMED,30.9,-91.6,08/12/00Z,40,0,TROPICAL STORM,1856,
30,NOT NAMED,31.3,-91,08/12/06Z,40,0,TROPICAL STORM,1856,
30,NOT NAMED,0,0,08/12/12Z,0,0,,1856,
30,NOT NAMED,0,0,08/12/18Z,0,0,,1856,
31,NOT NAMED,12.1,-56.1,08/13/00Z,70,0,HURRICANE-1,1856,
31,NOT NAMED,12.1,-57.3,08/13/06Z,70,0,HURRICANE-1,1856,
31,NOT NAMED,12.1,-58.5,08/13/12Z,70,0,HURRICANE-1,1856,
31,NOT NAMED,12.1,-60.1,08/13/18Z,70,0,HURRICANE-1,1856,
31,NOT NAMED,12.1,-61.8,08/14/00Z,70,0,HURRICANE-1,1856,
31,NOT NAMED,12.1,-63.2,08/14/06Z,70,0,HURRICANE-1,1856,
31,NOT NAMED,12.1,-64.5,08/14/12Z,70,0,HURRICANE-1,1856,
31,NOT NAMED,12.1,-65.6,08/14/18Z,70,0,HURRICANE-1,1856,
34,NOT NAMED,21,-69.8,08/25/00Z,70,0,HURRICANE-1,1856,
34,NOT NAMED,21,-70.8,08/25/06Z,70,0,HURRICANE-1,1856,
34,NOT NAMED,21.1,-71.9,08/25/12Z,70,0,HURRICANE-1,1856,
34,NOT NAMED,21.2,-72.8,08/25/18Z,70,0,HURRICANE-1,1856,
34,NOT NAMED,21.6,-73.9,08/26/00Z,70,0,HURRICANE-1,1856,
34,NOT NAMED,21.7,-74.8,08/26/06Z,70,0,HURRICANE-1,1856,
34,NOT NAMED,22,-75.9,08/26/12Z,80,0,HURRICANE-1,1856,
34,NOT NAMED,22.2,-76.6,08/26/18Z,80,0,HURRICANE-1,1856,
34,NOT NAMED,22.4,-77.6,08/27/00Z,80,0,HURRICANE-1,1856,
34,NOT NAMED,22.6,-78.6,08/27/06Z,80,0,HURRICANE-1,1856,
34,NOT NAMED,22.7,-79.5,08/27/12Z,90,0,HURRICANE-2,1856,
34,NOT NAMED,22.7,-80.6,08/27/18Z,80,0,HURRICANE-1,1856,
34,NOT NAMED,22.9,-81.6,08/28/00Z,80,0,HURRICANE-1,1856,
34,NOT NAMED,23,-82.9,08/28/06Z,90,969,HURRICANE-2,1856,
34,NOT NAMED,23.2,-84,08/28/12Z,90,0,HURRICANE-2,1856,
34,NOT NAMED,23.6,-84.6,08/28/18Z,90,0,HURRICANE-2,1856,
34,NOT NAMED,23.9,-85.1,08/29/00Z,90,0,HURRICANE-2,1856,
34,NOT NAMED,24.2,-85.6,08/29/06Z,90,0,HURRICANE-2,1856,
34,NOT NAMED,24.7,-86.4,08/29/12Z,90,0,HURRICANE-2,1856,
34,NOT NAMED,24.9,-86.8,08/29/18Z,90,0,HURRICANE-2,1856,
34,NOT NAMED,25.2,-87.1,08/30/00Z,100,0,HURRICANE-3,1856,
34,NOT NAMED,25.6,-87.3,08/30/06Z,100,0,HURRICANE-3,1856,
34,NOT NAMED,26.2,-87.4,08/30/12Z,100,0,HURRICANE-3,1856,
34,NOT NAMED,27.5,-87.3,08/30/18Z,100,0,HURRICANE-3,1856,
34,NOT NAMED,28.9,-86.6,08/31/00Z,90,0,HURRICANE-2,1856,
34,NOT NAMED,30.2,-85.9,08/31/06Z,90,0,HURRICANE-2,1856,
34,NOT NAMED,31.1,-84.8,08/31/12Z,70,0,HURRICANE-1,1856,
34,NOT NAMED,32.2,-83.3,08/31/18Z,60,0,TROPICAL STORM,1856,
34,NOT NAMED,33,-81.6,09/01/00Z,50,0,TROPICAL STORM,1856,
34,NOT NAMED,34,-79.6,09/01/06Z,50,0,TROPICAL STORM,1856,
34,NOT NAMED,34.7,-77.9,09/01/12Z,50,0,TROPICAL STORM,1856,
34,NOT NAMED,35.5,-75.3,09/01/18Z,50,0,TROPICAL STORM,1856,
34,NOT NAMED,36.3,-72.8,09/02/00Z,50,0,TROPICAL STORM,1856,
34,NOT NAMED,36.8,-70,09/02/06Z,50,0,TROPICAL STORM,1856,
34,NOT NAMED,37.2,-67.3,09/02/12Z,50,0,TROPICAL STORM,1856,
34,NOT NAMED,37.7,-64.6,09/02/18Z,50,0,TROPICAL STORM,1856,
34,NOT NAMED,38.2,-61.8,09/03/00Z,50,0,TROPICAL STORM,1856,
34,NOT NAMED,38.8,-58.6,09/03/06Z,50,0,TROPICAL STORM,1856,
34,NOT NAMED,39,-56,09/03/12Z,50,0,TROPICAL STORM,1856,
34,NOT NAMED,39.5,-52.3,09/03/18Z,50,0,TROPICAL STORM,1856,
35,NOT NAMED,32,-48.8,09/18/00Z,50,0,TROPICAL STORM,1856,
35,NOT NAMED,32.5,-48.9,09/18/06Z,50,0,TROPICAL STORM,1856,
35,NOT NAMED,32.9,-49,09/18/12Z,50,0,TROPICAL STORM,1856,
35,NOT NAMED,33.5,-49.3,09/18/18Z,50,0,TROPICAL STORM,1856,
35,NOT NAMED,34.5,-49.8,09/19/00Z,60,0,TROPICAL STORM,1856,
35,NOT NAMED,35.2,-50.5,09/19/06Z,60,0,TROPICAL STORM,1856,
35,NOT NAMED,35.6,-51,09/19/12Z,70,0,HURRICANE-1,1856,
35,NOT NAMED,35.8,-51.4,09/19/18Z,70,0,HURRICANE-1,1856,
35,NOT NAMED,36,-51.7,09/20/00Z,70,0,HURRICANE-1,1856,
35,NOT NAMED,36.1,-52,09/20/06Z,70,0,HURRICANE-1,1856,
35,NOT NAMED,36.2,-52.3,09/20/12Z,70,0,HURRICANE-1,1856,
35,NOT NAMED,36.3,-52.4,09/20/18Z,70,0,HURRICANE-1,1856,
35,NOT NAMED,36.4,-52.5,09/21/00Z,60,0,TROPICAL STORM,1856,
35,NOT NAMED,36.5,-52.6,09/21/06Z,60,0,TROPICAL STORM,1856,
35,NOT NAMED,36.5,-52.7,09/21/12Z,60,0,TROPICAL STORM,1856,
35,NOT NAMED,36.5,-52.8,09/21/18Z,60,0,TROPICAL STORM,1856,
35,NOT NAMED,36.5,-52.9,09/22/00Z,60,0,TROPICAL STORM,1856,
35,NOT NAMED,36.5,-53,09/22/06Z,60,0,TROPICAL STORM,1856,
35,NOT NAMED,36.5,-53,09/22/12Z,60,0,TROPICAL STORM,1856,
35,NOT NAMED,36.5,-53,09/22/18Z,60,0,TROPICAL STORM,1856,
37,NOT NAMED,25.2,-67.6,09/09/00Z,50,0,TROPICAL STORM,1857,
37,NOT NAMED,25.6,-68.6,09/09/06Z,50,0,TROPICAL STORM,1857,
37,NOT NAMED,26,-69.6,09/09/12Z,50,0,TROPICAL STORM,1857,
37,NOT NAMED,26.6,-70.6,09/09/18Z,50,0,TROPICAL STORM,1857,
37,NOT NAMED,27.2,-71.6,09/10/00Z,60,0,TROPICAL STORM,1857,
37,NOT NAMED,27.7,-72.6,09/10/06Z,60,0,TROPICAL STORM,1857,
37,NOT NAMED,28.3,-73.6,09/10/12Z,70,0,HURRICANE-1,1857,
37,NOT NAMED,28.9,-74.6,09/10/18Z,70,0,HURRICANE-1,1857,
37,NOT NAMED,29.6,-75.3,09/11/00Z,70,0,HURRICANE-1,1857,
37,NOT NAMED,30.3,-76.1,09/11/06Z,70,0,HURRICANE-1,1857,
37,NOT NAMED,31,-76.8,09/11/12Z,80,0,HURRICANE-1,1857,
37,NOT NAMED,31.4,-77.4,09/11/18Z,80,0,HURRICANE-1,1857,
37,NOT NAMED,31.8,-77.6,09/12/00Z,80,0,HURRICANE-1,1857,
37,NOT NAMED,32.2,-77.9,09/12/06Z,80,0,HURRICANE-1,1857,
37,NOT NAMED,32.5,-77.9,09/12/12Z,90,0,HURRICANE-2,1857,
37,NOT NAMED,33,-77.6,09/12/18Z,90,961,HURRICANE-2,1857,
37,NOT NAMED,33.8,-77.1,09/13/00Z,90,0,HURRICANE-2,1857,
37,NOT NAMED,34.5,-76.3,09/13/06Z,90,0,HURRICANE-2,1857,
37,NOT NAMED,35.4,-75.5,09/13/12Z,90,0,HURRICANE-2,1857,
37,NOT NAMED,36,-74.8,09/13/18Z,90,0,HURRICANE-2,1857,
37,NOT NAMED,36.5,-74,09/14/00Z,90,0,HURRICANE-2,1857,
37,NOT NAMED,36.9,-73.1,09/14/06Z,90,0,HURRICANE-2,1857,
37,NOT NAMED,37.3,-72,09/14/12Z,80,0,HURRICANE-1,1857,
37,NOT NAMED,37.7,-70.5,09/14/18Z,80,0,HURRICANE-1,1857,
37,NOT NAMED,38,-69.1,09/15/00Z,80,0,HURRICANE-1,1857,
37,NOT NAMED,38.3,-67.6,09/15/06Z,80,0,HURRICANE-1,1857,
37,NOT NAMED,38.8,-66.1,09/15/12Z,80,0,HURRICANE-1,1857,
37,NOT NAMED,39.5,-63.6,09/15/18Z,80,0,HURRICANE-1,1857,
37,NOT NAMED,40.3,-61.2,09/16/00Z,70,0,HURRICANE-1,1857,
37,NOT NAMED,41,-59,09/16/06Z,70,0,HURRICANE-1,1857,
37,NOT NAMED,41.7,-56.7,09/16/12Z,70,0,HURRICANE-1,1857,
37,NOT NAMED,42.5,-54.2,09/16/18Z,70,0,HURRICANE-1,1857,
38,NOT NAMED,32.5,-73.5,09/22/00Z,70,0,HURRICANE-1,1857,
38,NOT NAMED,32.5,-73.5,09/22/06Z,70,0,HURRICANE-1,1857,
38,NOT NAMED,32.5,-73.5,09/22/12Z,70,0,HURRICANE-1,1857,
38,NOT NAMED,32.5,-73.5,09/22/18Z,70,0,HURRICANE-1,1857,
38,NOT NAMED,32.5,-73.5,09/23/00Z,70,0,HURRICANE-1,1857,
38,NOT NAMED,32.5,-73.5,09/23/06Z,70,0,HURRICANE-1,1857,
38,NOT NAMED,32.5,-73.5,09/23/12Z,70,0,HURRICANE-1,1857,
38,NOT NAMED,32.5,-73.5,09/23/18Z,70,0,HURRICANE-1,1857,
38,NOT NAMED,32.5,-73.5,09/24/00Z,70,0,HURRICANE-1,1857,
38,NOT NAMED,32.5,-73.5,09/24/06Z,70,0,HURRICANE-1,1857,
38,NOT NAMED,32.5,-73.5,09/24/12Z,70,0,HURRICANE-1,1857,
38,NOT NAMED,32.5,-73.5,09/24/18Z,70,0,HURRICANE-1,1857,
38,NOT NAMED,32.5,-73.5,09/25/00Z,70,0,HURRICANE-1,1857,
38,NOT NAMED,32.5,-73.5,09/25/06Z,70,0,HURRICANE-1,1857,
38,NOT NAMED,32.5,-73.5,09/25/12Z,70,0,HURRICANE-1,1857,
38,NOT NAMED,32.5,-73.5,09/25/18Z,70,0,HURRICANE-1,1857,
38,NOT NAMED,32.5,-73.5,09/26/00Z,70,0,HURRICANE-1,1857,
38,NOT NAMED,32.5,-73.5,09/26/06Z,70,0,HURRICANE-1,1857,
38,NOT NAMED,32.5,-73.5,09/26/12Z,70,0,HURRICANE-1,1857,
38,NOT NAMED,32.5,-73.5,09/26/18Z,70,0,HURRICANE-1,1857,
39,NOT NAMED,16,-54.7,09/24/00Z,50,0,TROPICAL STORM,1857,
39,NOT NAMED,16,-56.2,09/24/06Z,50,0,TROPICAL STORM,1857,
39,NOT NAMED,16,-57.7,09/24/12Z,50,0,TROPICAL STORM,1857,
39,NOT NAMED,16,-59.2,09/24/18Z,50,0,TROPICAL STORM,1857,
39,NOT NAMED,16,-61.1,09/25/00Z,60,0,TROPICAL STORM,1857,
39,NOT NAMED,16,-63,09/25/06Z,60,0,TROPICAL STORM,1857,
39,NOT NAMED,16,-64.6,09/25/12Z,60,0,TROPICAL STORM,1857,
39,NOT NAMED,16,-66.8,09/25/18Z,60,0,TROPICAL STORM,1857,
39,NOT NAMED,16,-68.5,09/26/00Z,70,0,HURRICANE-1,1857,
39,NOT NAMED,16,-70.3,09/26/06Z,70,0,HURRICANE-1,1857,
39,NOT NAMED,16.1,-72.1,09/26/12Z,70,0,HURRICANE-1,1857,
39,NOT NAMED,16.2,-73.9,09/26/18Z,70,0,HURRICANE-1,1857,
39,NOT NAMED,16.6,-75.8,09/27/00Z,80,0,HURRICANE-1,1857,
39,NOT NAMED,17,-78,09/27/06Z,80,0,HURRICANE-1,1857,
39,NOT NAMED,17.7,-80.1,09/27/12Z,80,0,HURRICANE-1,1857,
39,NOT NAMED,18.2,-81.4,09/27/18Z,80,0,HURRICANE-1,1857,
39,NOT NAMED,19,-82.9,09/28/00Z,90,0,HURRICANE-2,1857,
39,NOT NAMED,19.7,-84.1,09/28/06Z,90,0,HURRICANE-2,1857,
39,NOT NAMED,20.2,-85.3,09/28/12Z,90,0,HURRICANE-2,1857,
39,NOT NAMED,21,-86.5,09/28/18Z,90,0,HURRICANE-2,1857,
39,NOT NAMED,21.7,-87.9,09/29/00Z,70,0,HURRICANE-1,1857,
39,NOT NAMED,22.2,-89.4,09/29/06Z,60,0,TROPICAL STORM,1857,
39,NOT NAMED,23,-91,09/29/12Z,60,0,TROPICAL STORM,1857,
39,NOT NAMED,23.7,-92.6,09/29/18Z,60,0,TROPICAL STORM,1857,
39,NOT NAMED,24.4,-94.1,09/30/00Z,50,0,TROPICAL STORM,1857,
39,NOT NAMED,25.2,-95.8,09/30/06Z,50,0,TROPICAL STORM,1857,
39,NOT NAMED,26,-97.5,09/30/12Z,50,0,TROPICAL STORM,1857,
39,NOT NAMED,27,-99.1,09/30/18Z,40,0,TROPICAL STORM,1857,
40,NOT NAMED,0,0,06/12/00Z,0,0,,1858,
40,NOT NAMED,0,0,06/12/06Z,0,0,,1858,
40,NOT NAMED,19,-85.5,06/12/12Z,70,0,HURRICANE-1,1858,
40,NOT NAMED,0,0,06/12/18Z,0,0,,1858,
41,NOT NAMED,0,0,08/05/00Z,0,0,,1858,
41,NOT NAMED,0,0,08/05/06Z,0,0,,1858,
41,NOT NAMED,45,-40,08/05/12Z,70,0,HURRICANE-1,1858,
41,NOT NAMED,0,0,08/05/18Z,0,0,,1858,
42,NOT NAMED,25.2,-84.6,09/14/00Z,60,0,TROPICAL STORM,1858,
42,NOT NAMED,26,-83.9,09/14/06Z,60,0,TROPICAL STORM,1858,
42,NOT NAMED,26.9,-83.1,09/14/12Z,60,0,TROPICAL STORM,1858,
42,NOT NAMED,27.9,-82,09/14/18Z,50,0,TROPICAL STORM,1858,
42,NOT NAMED,28.9,-80.8,09/15/00Z,50,0,TROPICAL STORM,1858,
42,NOT NAMED,30,-79.6,09/15/06Z,60,0,TROPICAL STORM,1858,
42,NOT NAMED,31.2,-78.5,09/15/12Z,80,0,HURRICANE-1,1858,
42,NOT NAMED,32.4,-77.3,09/15/18Z,90,0,HURRICANE-2,1858,
42,NOT NAMED,34,-75.8,09/16/00Z,90,0,HURRICANE-2,1858,
42,NOT NAMED,36,-74.6,09/16/06Z,90,0,HURRICANE-2,1858,
42,NOT NAMED,38.5,-73.3,09/16/12Z,80,0,HURRICANE-1,1858,
42,NOT NAMED,41.4,-72,09/16/18Z,70,979,HURRICANE-1,1858,
42,NOT NAMED,45.5,-70,09/17/00Z,50,0,TROPICAL STORM,1858,
42,NOT NAMED,50,-67,09/17/06Z,40,0,TROPICAL STORM,1858,
42,NOT NAMED,0,0,09/17/12Z,0,0,,1858,
42,NOT NAMED,0,0,09/17/18Z,0,0,,1858,
43,NOT NAMED,18.4,-41.4,09/17/00Z,80,0,HURRICANE-1,1858,
43,NOT NAMED,19.2,-42.2,09/17/06Z,80,0,HURRICANE-1,1858,
43,NOT NAMED,20,-43,09/17/12Z,80,0,HURRICANE-1,1858,
43,NOT NAMED,20.7,-43.9,09/17/18Z,80,0,HURRICANE-1,1858,
43,NOT NAMED,21.7,-45,09/18/00Z,80,0,HURRICANE-1,1858,
43,NOT NAMED,22.7,-46,09/18/06Z,80,0,HURRICANE-1,1858,
43,NOT NAMED,23.5,-47,09/18/12Z,80,0,HURRICANE-1,1858,
43,NOT NAMED,24.2,-48.2,09/18/18Z,80,0,HURRICANE-1,1858,
43,NOT NAMED,25.2,-49.4,09/19/00Z,80,0,HURRICANE-1,1858,
43,NOT NAMED,26.1,-50.7,09/19/06Z,80,0,HURRICANE-1,1858,
43,NOT NAMED,27,-52,09/19/12Z,80,0,HURRICANE-1,1858,
43,NOT NAMED,28,-53.5,09/19/18Z,80,0,HURRICANE-1,1858,
43,NOT NAMED,29.2,-55.2,09/20/00Z,80,0,HURRICANE-1,1858,
43,NOT NAMED,30.6,-57.1,09/20/06Z,80,0,HURRICANE-1,1858,
43,NOT NAMED,32,-59,09/20/12Z,80,0,HURRICANE-1,1858,
43,NOT NAMED,33.3,-60.6,09/20/18Z,80,0,HURRICANE-1,1858,
43,NOT NAMED,34.5,-61.9,09/21/00Z,80,0,HURRICANE-1,1858,
43,NOT NAMED,35.8,-63,09/21/06Z,80,0,HURRICANE-1,1858,
43,NOT NAMED,37,-63.6,09/21/12Z,80,0,HURRICANE-1,1858,
43,NOT NAMED,38,-63.8,09/21/18Z,80,0,HURRICANE-1,1858,
43,NOT NAMED,39,-63.6,09/22/00Z,80,0,HURRICANE-1,1858,
43,NOT NAMED,40,-63.2,09/22/06Z,80,0,HURRICANE-1,1858,
43,NOT NAMED,41,-62.4,09/22/12Z,80,0,HURRICANE-1,1858,
43,NOT NAMED,42,-61.3,09/22/18Z,80,0,HURRICANE-1,1858,
43,NOT NAMED,42.9,-59.5,09/23/00Z,80,0,HURRICANE-1,1858,
43,NOT NAMED,43.5,-57.6,09/23/06Z,80,0,HURRICANE-1,1858,
43,NOT NAMED,44,-56.1,09/23/12Z,70,0,HURRICANE-1,1858,
43,NOT NAMED,44.7,-54.1,09/23/18Z,70,0,HURRICANE-1,1858,
43,NOT NAMED,45.2,-51.8,09/24/00Z,60,0,TROPICAL STORM,1858,
43,NOT NAMED,45.7,-50,09/24/06Z,60,0,TROPICAL STORM,1858,
43,NOT NAMED,46,-48,09/24/12Z,50,0,TROPICAL STORM,1858,
43,NOT NAMED,46.5,-45.2,09/24/18Z,50,0,TROPICAL STORM,1858,
44,NOT NAMED,0,0,09/22/00Z,0,0,,1858,
44,NOT NAMED,0,0,09/22/06Z,0,0,,1858,
44,NOT NAMED,21.9,-74,09/22/12Z,50,0,TROPICAL STORM,1858,
44,NOT NAMED,23.2,-74,09/22/18Z,50,0,TROPICAL STORM,1858,
44,NOT NAMED,24.6,-74,09/23/00Z,60,0,TROPICAL STORM,1858,
44,NOT NAMED,26.1,-74,09/23/06Z,60,0,TROPICAL STORM,1858,
44,NOT NAMED,27.9,-74,09/23/12Z,70,0,HURRICANE-1,1858,
44,NOT NAMED,29.3,-74.1,09/23/18Z,70,0,HURRICANE-1,1858,
44,NOT NAMED,30.7,-74.1,09/24/00Z,70,0,HURRICANE-1,1858,
44,NOT NAMED,32.2,-74,09/24/06Z,70,0,HURRICANE-1,1858,
44,NOT NAMED,33.3,-73.8,09/24/12Z,80,0,HURRICANE-1,1858,
44,NOT NAMED,33.9,-73.7,09/24/18Z,80,0,HURRICANE-1,1858,
44,NOT NAMED,34.5,-73.6,09/25/00Z,80,0,HURRICANE-1,1858,
44,NOT NAMED,35.2,-73.4,09/25/06Z,80,0,HURRICANE-1,1858,
44,NOT NAMED,35.9,-73.1,09/25/12Z,80,0,HURRICANE-1,1858,
44,NOT NAMED,36.5,-72.6,09/25/18Z,80,0,HURRICANE-1,1858,
45,NOT NAMED,21.5,-73.6,10/21/00Z,50,0,TROPICAL STORM,1858,
45,NOT NAMED,21.7,-73.3,10/21/06Z,50,0,TROPICAL STORM,1858,
45,NOT NAMED,22.1,-72.9,10/21/12Z,60,0,TROPICAL STORM,1858,
45,NOT NAMED,22.5,-72.5,10/21/18Z,60,0,TROPICAL STORM,1858,
45,NOT NAMED,23.1,-72.1,10/22/00Z,60,0,TROPICAL STORM,1858,
45,NOT NAMED,23.7,-71.6,10/22/06Z,60,0,TROPICAL STORM,1858,
45,NOT NAMED,24.2,-71.1,10/22/12Z,70,0,HURRICANE-1,1858,
45,NOT NAMED,25.2,-70.6,10/22/18Z,70,0,HURRICANE-1,1858,
45,NOT NAMED,26.1,-70,10/23/00Z,70,0,HURRICANE-1,1858,
45,NOT NAMED,27,-69.3,10/23/06Z,70,0,HURRICANE-1,1858,
45,NOT NAMED,28.2,-68.5,10/23/12Z,80,0,HURRICANE-1,1858,
45,NOT NAMED,29.5,-67.4,10/23/18Z,80,0,HURRICANE-1,1858,
45,NOT NAMED,31,-66.3,10/24/00Z,90,0,HURRICANE-2,1858,
45,NOT NAMED,32.5,-65,10/24/06Z,90,0,HURRICANE-2,1858,
45,NOT NAMED,34,-63.7,10/24/12Z,90,0,HURRICANE-2,1858,
45,NOT NAMED,35.5,-62.7,10/24/18Z,90,0,HURRICANE-2,1858,
45,NOT NAMED,37,-61.7,10/25/00Z,80,0,HURRICANE-1,1858,
45,NOT NAMED,38.5,-60.7,10/25/06Z,80,0,HURRICANE-1,1858,
45,NOT NAMED,40,-59.7,10/25/12Z,70,0,HURRICANE-1,1858,
45,NOT NAMED,41.2,-58.5,10/25/18Z,70,0,HURRICANE-1,1858,
45,NOT NAMED,42.2,-57.3,10/26/00Z,60,0,TROPICAL STORM,1858,
45,NOT NAMED,43.2,-56,10/26/06Z,60,0,TROPICAL STORM,1858,
45,NOT NAMED,0,0,10/26/12Z,0,0,,1858,
45,NOT NAMED,0,0,10/26/18Z,0,0,,1858,
46,NOT NAMED,0,0,07/01/00Z,0,0,,1859,
46,NOT NAMED,0,0,07/01/06Z,0,0,,1859,
46,NOT NAMED,21.5,-97.5,07/01/12Z,90,0,HURRICANE-2,1859,
46,NOT NAMED,0,0,07/01/18Z,0,0,,1859,
47,NOT NAMED,38.5,-67,08/17/00Z,90,0,HURRICANE-2,1859,
47,NOT NAMED,39.5,-66,08/17/06Z,90,0,HURRICANE-2,1859,
47,NOT NAMED,40.2,-65,08/17/12Z,90,0,HURRICANE-2,1859,
47,NOT NAMED,40.7,-64,08/17/18Z,90,0,HURRICANE-2,1859,
47,NOT NAMED,41,-62.9,08/18/00Z,90,0,HURRICANE-2,1859,
47,NOT NAMED,41.4,-61.6,08/18/06Z,90,0,HURRICANE-2,1859,
47,NOT NAMED,41.7,-60.2,08/18/12Z,90,0,HURRICANE-2,1859,
47,NOT NAMED,41.8,-59,08/18/18Z,90,0,HURRICANE-2,1859,
47,NOT NAMED,41.9,-58,08/19/00Z,90,0,HURRICANE-2,1859,
